('n', 'd', 'v') 40
('a', 'uj', 'e') 1
('a', 'ud', 'a') 1
('ul', 'r', 'x') 1
('zg', 'n', 'y') 1
('u', 'uj', 'n') 1
('nr', 'v', 'c') 1
('d', 'nrt', 'd') 1
('n', 'm', 'zg') 1
('m', 'uj', 'n') 1
('nz', 'x', 'm') 1
('n', 'uj', 'eng') 1
('f', 'l', 'v') 1
('zg', 'v', 'c') 1
('n', 'z', 'v') 1
('f', 'p', 's') 1
('n', 'ad', 'd') 1
('d', 'zg', 'b') 1
('d', 'y', 'vg') 1
('n', 'y', 'r') 1
('nz', 'x', 'n') 1
('m', 'c', 'd') 1
('df', 'd', 'v') 1
('uj', 'eng', 'n') 1
('m', 'n', 'r') 1
('d', 'v', 'ad') 1
('f', 'd', 'a') 1
('t', 'ns', 'vn') 1
('uj', 'm', 'm') 1
('d', 'n', 'r') 1
('v', 'zg', 'nr') 1
('v', 'nz', 'r') 1
('v', 'a', 'ul') 1
('n', 'n', 'uv') 1
('d', 'p', 's') 1
('n', 'uv', 'v') 1
('a', 'uv', 'p') 1
('r', 'vn', 'd') 1
('vn', 'y', 'r') 1
('d', 'a', 'ag') 1
('v', 'zg', 'c') 1
('v', 'v', 'eng') 1
('nr', 'r', 'y') 1
('uj', 'nz', 'n') 1
('nr', 'n', 'd') 1
('v', 'c', 't') 1
('x', 'uj', 'n') 1
('y', 'vg', 'm') 1
('n', 'j', 'v') 1
('q', 'r', 'd') 1
('n', 'vn', 'v') 1
('zg', 'r', 'uj') 1
('ud', 'a', 'vn') 1
('c', 'p', 'n') 1
('v', 'nr', 'q') 1
('n', 'a', 'm') 1
('m', 'eng', 'uj') 1
('v', 's', 'nr') 1
('n', 'i', 'v') 1
('uj', 'n', 'e') 1
('v', 'q', 'b') 1
('c', 'n', 'x') 1
('i', 'f', 'r') 1
('df', 'ad', 'l') 1
('ad', 'l', 'y') 1
('n', 'ns', 'd') 1
('c', 'p', 'm') 1
('m', 'n', 'u') 1
('uj', 'l', 's') 1
('r', 'i', 'zg') 1
('r', 'q', 'uj') 1
('nr', 'r', 'uj') 1
('ul', 'p', 'r') 1
('nr', 'df', 'r') 1
('s', 'n', 'n') 1
('v', 'ul', 'l') 1
('r', 'm', 'uj') 1
('x', 'x', 'd') 1
('n', 't', 'd') 1
('v', 'm', 'b') 1
('a', 'd', 'l') 1
('l', 's', 'n') 1
('v', 'c', 'nr') 1
('y', 'v', 'm') 1
('e', 'r', 'uj') 1
('l', 'y', 'c') 1
('r', 'x', 'm') 1
('a', 'r', 'd') 1
('d', 's', 'uj') 1
('r', 'd', 't') 1
('c', 'n', 'r') 1
('v', 'df', 'n') 1
('n', 'd', 'y') 1
('q', 'r', 'vn') 1
('x', 'm', 'n') 1
('n', 'n', 'r') 1
('zg', 'c', 'zg') 1
('r', 'u', 'n') 1
('v', 'vn', 'n') 1
('vg', 'ul', 'r') 1
('d', 'r', 'ul') 1
('a', 'q', 'd') 1
('d', 'v', 'i') 1
('m', 'c', 'r') 1
('p', 'f', 'v') 1
('n', 'v', 'l') 1
('u', 'r', 'd') 1
('vn', 'uj', 'v') 1
('v', 'v', 'e') 1
('nr', 'v', 'a') 1
('r', 'nr', 'n') 1
('p', 'v', 'f') 1
('v', 'v', 'b') 1
('nz', 'n', 'z') 1
('m', 'n', 'x') 1
('m', 'm', 'ul') 1
('m', 'nz', 'ul') 1
('n', 'v', 'i') 1
('n', 'f', 'zg') 1
('c', 'm', 'v') 1
('uj', 'n', 'vn') 1
('c', 't', 'uj') 1
('v', 's', 'r') 1
('nr', 'y', 'uj') 1
('m', 'v', 'l') 1
('v', 'm', 'l') 1
('y', 'r', 'p') 1
('l', 'n', 'uj') 1
('a', 'm', 'p') 1
('vn', 'n', 'd') 1
('v', 'p', 'm') 1
('a', 'c', 'b') 1
('n', 'r', 'u') 1
('z', 'ng', 'n') 1
('nz', 'x', 'd') 1
('v', 'q', 'uj') 1
('nr', 'uj', 'an') 1
('n', 'ng', 'uj') 1
('zg', 'a', 'uj') 1
('v', 't', 'zg') 1
('nr', 'd', 'r') 1
('uv', 'p', 'f') 1
('y', 'l', 'y') 1
('vn', 'd', 'c') 1
('r', 'd', 'y') 1
('n', 'r', 'uj') 1
('m', 'm', 'n') 1
('x', 'u', 'uj') 1
('v', 'zg', 'a') 1
('s', 'f', 'v') 1
('v', 'ud', 'a') 1
('f', 'n', 'uj') 1
('uj', 'n', 'b') 1
('uj', 'r', 'v') 1
('r', 'l', 'm') 1
('ns', 'y', 'r') 1
('ns', 'd', 'd') 1
('v', 'zg', 'q') 1
('n', 'p', 'nr') 1
('uv', 'v', 'i') 1
('p', 'v', 'v') 1
('ul', 'r', 'e') 1
('nz', 'x', 'u') 1
('q', 'yg', 'd') 1
('p', 'nr', 'f') 1
('ns', 'vn', 'y') 1
('v', 'uj', 'p') 1
('r', 'j', 'c') 1
('n', 'p', 'd') 1
('t', 'uj', 'eng') 1
('x', 'zg', 'c') 1
('f', 'm', 'x') 1
('n', 'q', 'c') 1
('nr', 'v', 'vg') 1
('v', 'vn', 'ul') 1
('m', 'nr', 'n') 1
('vn', 'r', 'uj') 1
('x', 'm', 'd') 1
('s', 'n', 'q') 1
('n', 'p', 'mq') 1
('nr', 'x', 'a') 1
('nr', 'v', 'd') 1
('v', 'ng', 'v') 1
('vn', 'v', 'n') 1
('v', 'b', 'n') 1
('uj', 'e', 'b') 1
('j', 'b', 'v') 1
('ad', 'uv', 'v') 1
('l', 'c', 'a') 1
('b', 'v', 'ng') 1
('n', 'zg', 'c') 1
('v', 'a', 'ns') 1
('m', 'l', 'd') 1
('nr', 'uj', 'v') 1
('nr', 'd', 'uj') 1
('ng', 'd', 'd') 1
('nz', 'x', 'v') 1
('uj', 'a', 'r') 1
('n', 'c', 'zg') 1
('t', 'd', 'nr') 1
('r', 'uj', 't') 1
('ug', 'uj', 'n') 1
('v', 'a', 'c') 1
('n', 'v', 'u') 1
('l', 'n', 'r') 1
('v', 'd', 's') 1
('a', 'y', 'v') 1
('d', 'vn', 'uj') 1
('a', 'v', 'q') 1
('r', 'df', 't') 1
('v', 'v', 'l') 1
('m', 'm', 'c') 1
('uv', 'v', 'n') 1
('zg', 'v', 'vn') 1
('zg', 'n', 'n') 1
('d', 'd', 'n') 1
('t', 'r', 'm') 1
('v', 'ug', 'l') 1
('m', 'f', 'i') 1
('uj', 'nr', 'nr') 1
('v', 's', 'c') 1
('c', 'v', 'zg') 1
('d', 'd', 'uj') 1
('v', 'f', 'p') 1
('n', 'nr', 'y') 1
('m', 'n', 'ng') 1
('d', 'y', 'r') 1
('ng', 's', 'n') 1
('t', 'p', 's') 1
('vn', 'n', 'n') 1
('l', 'd', 'v') 1
('v', 'r', 't') 1
('p', 'n', 'm') 1
('t', 'n', 'f') 1
('n', 'ud', 'm') 1
('m', 'x', 'x') 1
('zg', 'm', 'n') 1
('p', 'v', 'ns') 1
('d', 'zg', 'n') 1
('m', 't', 'd') 1
('n', 's', 'u') 1
('b', 'uj', 't') 1
('v', 'q', 'y') 1
('nr', 'v', 'r') 1
('i', 'zg', 'd') 1
('f', 'n', 'a') 1
('l', 'nr', 'i') 1
('v', 'ng', 'd') 1
('r', 'i', 'r') 1
('v', 'a', 'd') 1
('eng', 'd', 'v') 1
('n', 'c', 'p') 1
('n', 'vn', 'uj') 1
('s', 'r', 'd') 1
('nr', 'c', 'c') 1
('y', 'v', 'zg') 1
('r', 'm', 'f') 1
('r', 'uj', 'd') 1
('i', 'n', 'n') 1
('d', 't', 'v') 1
('nr', 'a', 'y') 1
('v', 'm', 'd') 1
('uj', 'nr', 'v') 1
('m', 'nr', 'd') 1
('j', 'ul', 'z') 1
('zg', 'm', 't') 1
('v', 'nr', 'x') 1
('q', 'v', 'r') 1
('n', 'zg', 'x') 1
('n', 'vn', 'r') 1
('v', 'ug', 'ul') 1
('f', 'v', 'uj') 1
('n', 'ng', 'v') 1
('v', 'm', 'y') 1
('z', 'n', 'v') 1
('y', 'v', 'y') 1
('d', 'l', 'd') 1
('n', 'p', 's') 1
('ug', 'l', 'd') 1
('uv', 'j', 'v') 1
('n', 'p', 'r') 1
('ng', 'r', 'v') 1
('t', 'n', 'v') 1
('n', 'p', 'f') 1
('d', 'r', 'z') 1
('r', 'n', 'uj') 1
('r', 'r', 'vn') 1
('n', 'i', 'uj') 1
('s', 'uj', 'nr') 1
('n', 'ul', 'm') 1
('n', 'n', 'f') 1
('r', 'd', 'nrt') 1
('v', 'ul', 'i') 1
('q', 'n', 'v') 1
('d', 'f', 'v') 1
('x', 'eng', 'd') 1
('n', 'u', 'nz') 1
('s', 'nr', 'nr') 1
('g', 'g', 'uv') 1
('ug', 'r', 'v') 1
('d', 'q', 'r') 1
('x', 'a', 'y') 1
('l', 'l', 'n') 1
('zg', 'd', 'r') 1
('z', 'v', 'z') 1
('n', 'i', 'r') 1
('n', 'zg', 'a') 1
('r', 'm', 'v') 1
('uj', 'r', 'n') 1
('t', 'uj', 'a') 1
('d', 'd', 'c') 1
('f', 'vn', 'r') 1
('c', 'v', 'a') 1
('n', 'uj', 'd') 1
('c', 'vn', 'c') 1
('c', 'a', 'v') 1
('v', 'd', 'zg') 1
('j', 'b', 'd') 1
('t', 'v', 't') 1
('c', 'zg', 's') 1
('ul', 'n', 'v') 1
('v', 'j', 'd') 1
('d', 'z', 'd') 1
('uj', 'l', 'nr') 1
('p', 'ns', 'd') 1
('f', 'zg', 'm') 1
('d', 'zg', 'p') 1
('v', 'n', 's') 1
('n', 'uv', 'j') 1
('m', 't', 'p') 1
('v', 'ad', 'uj') 1
('nr', 'd', 'd') 1
('c', 'c', 'p') 1
('nr', 'uj', 'n') 1
('nz', 'x', 'c') 1
('v', 's', 'uj') 1
('t', 'p', 'n') 1
('m', 'm', 'v') 1
('b', 'uj', 'n') 1
('m', 'x', 'n') 1
('v', 'm', 'c') 1
('nr', 'uj', 'a') 1
('m', 'a', 'n') 1
('c', 'n', 'p') 1
('v', 'y', 'c') 1
('x', 'r', 'c') 1
('a', 'ns', 'uj') 1
('r', 'a', 'uj') 1
('q', 'c', 'a') 1
('p', 'z', 'uj') 1
('n', 'vn', 'd') 1
('r', 'v', 'i') 1
('u', 'd', 'q') 1
('vn', 'v', 'r') 1
('v', 'f', 'uj') 1
('uj', 'y', 'o') 1
('m', 'c', 'p') 1
('a', 'y', 'eng') 1
('zg', 'a', 't') 1
('nr', 'd', 'v') 1
('n', 'z', 'n') 1
('f', 'n', 'ul') 1
('ul', 'nr', 'n') 1
('d', 'a', 'x') 1
('r', 'z', 'n') 1
('e', 'r', 'd') 1
('ul', 'n', 'f') 1
('u', 'n', 'v') 1
('p', 'r', 'd') 1
('c', 'm', 'm') 1
('nr', 'r', 'n') 1
('r', 'zg', 'vn') 1
('a', 'x', 'x') 1
('v', 'an', 'y') 1
('u', 'n', 'd') 1
('f', 'n', 'v') 1
('v', 'x', 'eng') 1
('f', 'i', 'uj') 1
('n', 'v', 'nz') 1
('z', 'n', 'z') 1
('zg', 'c', 'd') 1
('l', 'd', 'n') 1
('y', 'q', 'v') 1
('m', 'ul', 'v') 1
