('r', 'd', 'v') 106
('a', 'd', 'r') 2
('d', 'vn', 'm') 2
('l', 'r', 'n') 2
('v', 'ul', 'ns') 2
('an', 'p', 'n') 2
('t', 'nr', 'r') 2
('r', 'u', 'r') 2
('uj', 'vn', 'v') 2
('n', 'a', 'ul') 2
('ud', 'd', 'a') 2
('nr', 'p', 'r') 2
('c', 'd', 'i') 2
('n', 'b', 'uj') 2
('d', 'v', 'ug') 2
('n', 'p', 'a') 2
('n', 'r', 'i') 2
('z', 'uv', 'v') 2
('p', 'v', 'd') 2
('zg', 'v', 'c') 2
('uj', 'a', 'd') 2
('uv', 'vn', 'r') 2
('ul', 'r', 'd') 2
('v', 'd', 'z') 2
('n', 'v', 'i') 2
('nr', 'n', 'd') 2
('n', 'v', 'l') 2
('p', 'n', 'zg') 2
('q', 'r', 'r') 2
('v', 'a', 'ul') 2
('v', 'uj', 'm') 2
('r', 'v', 'b') 2
('n', 'y', 'u') 2
('v', 'r', 'ng') 2
('v', 'f', 'uj') 2
('v', 'ud', 'd') 2
('ul', 'n', 't') 2
('n', 'eng', 'v') 2
('f', 'a', 'uj') 2
('a', 'uj', 'vn') 2
('v', 'l', 'd') 2
('uj', 'r', 'c') 2
('u', 'c', 'r') 2
('v', 'a', 'd') 2
('a', 'm', 'v') 2
('r', 'ng', 'uj') 2
('ns', 'yg', 'v') 2
('m', 't', 'nr') 2
('l', 'v', 'r') 2
('n', 'ul', 'r') 2
('ns', 'd', 'c') 2
('d', 'uj', 'v') 2
('a', 'c', 'n') 2
('n', 'ul', 'y') 2
('m', 'r', 'a') 2
('p', 'f', 'ns') 1
('uv', 'v', 'q') 1
('ul', 'q', 'r') 1
('vg', 'ul', 'q') 1
('r', 'c', 'i') 1
('a', 'f', 'd') 1
('v', 'uj', 'ns') 1
('r', 'i', 'n') 1
('v', 'zg', 'tg') 1
('t', 'd', 'q') 1
('x', 'nt', 'v') 1
('m', 't', 'ad') 1
('n', 'i', 'n') 1
('a', 'p', 'a') 1
('d', 'ad', 'uv') 1
('n', 'zg', 'd') 1
('r', 'd', 'i') 1
('nr', 'm', 'l') 1
('n', 'zg', 'l') 1
('uj', 'n', 'nz') 1
('n', 'yg', 'm') 1
('l', 'c', 'd') 1
('v', 'l', 'ng') 1
('n', 'm', 'uj') 1
('m', 'y', 'eng') 1
('nz', 'uj', 'l') 1
('n', 'd', 'zg') 1
('n', 'uj', 'nr') 1
('a', 'y', 't') 1
('n', 'u', 'c') 1
('ns', 'm', 'v') 1
('v', 'x', 'x') 1
('n', 'zg', 'm') 1
('zg', 'm', 'a') 1
('r', 'uj', 'nz') 1
('ul', 'v', 'ul') 1
('r', 'uj', 'q') 1
('t', 'p', 'r') 1
('n', 'p', 'f') 1
('ns', 'a', 'n') 1
('v', 'n', 'ng') 1
('v', 'i', 'r') 1
('n', 'c', 'f') 1
('p', 'a', 'f') 1
('nr', 'r', 'a') 1
('f', 'p', 'm') 1
('v', 't', 'c') 1
('nz', 'uv', 'v') 1
('q', 'n', 'a') 1
('v', 'nr', 'l') 1
('vg', 'y', 'uj') 1
('ul', 'nrt', 'd') 1
('ns', 'c', 'r') 1
('mq', 'p', 'd') 1
('uj', 'r', 'm') 1
('p', 'c', 'd') 1
('d', 'm', 'ul') 1
('p', 'r', 'ad') 1
('p', 'vn', 'r') 1
('nz', 'c', 'r') 1
('uv', 'n', 'ul') 1
('d', 'd', 'ug') 1
('c', 'c', 'vn') 1
('d', 'l', 'r') 1
('z', 'd', 'a') 1
('ns', 'a', 'ul') 1
('v', 'a', 'nz') 1
('i', 'uj', 'r') 1
('d', 'd', 'zg') 1
('v', 'an', 'm') 1
('v', 'd', 't') 1
('v', 'p', 'nz') 1
('c', 'a', 'p') 1
('q', 'v', 'ug') 1
('uj', 'm', 'x') 1
('n', 'c', 'i') 1
('p', 'x', 'd') 1
('p', 'l', 'n') 1
('d', 'd', 'vn') 1
('l', 'uv', 'd') 1
('y', 'm', 'v') 1
('r', 'nr', 'f') 1
('m', 'x', 'r') 1
('ns', 'u', 'n') 1
('nz', 'v', 'd') 1
('ug', 'x', 'nt') 1
('x', 'm', 'l') 1
('c', 'nr', 'c') 1
('c', 'v', 'f') 1
('f', 'z', 'm') 1
('s', 'a', 'v') 1
('x', 'r', 'm') 1
('nr', 'p', 'ul') 1
('r', 's', 'm') 1
('v', 'b', 'v') 1
('r', 'i', 'j') 1
('nrt', 'uv', 'm') 1
('d', 'r', 'zg') 1
('uj', 'r', 'y') 1
('r', 'zg', 'f') 1
('r', 'q', 't') 1
('nr', 'ns', 'a') 1
('p', 's', 'z') 1
('z', 'a', 'uv') 1
('ng', 'n', 'r') 1
('s', 'm', 'a') 1
('s', 'v', 'v') 1
('l', 'uv', 'v') 1
('n', 'f', 'yg') 1
('m', 'uj', 'a') 1
('uj', 'i', 'x') 1
('ad', 'uv', 'vn') 1
('v', 'e', 'd') 1
('z', 'p', 'r') 1
('r', 's', 'd') 1
('t', 'm', 'n') 1
('nr', 'p', 'nt') 1
('n', 'r', 'nr') 1
('m', 'i', 'v') 1
('d', 'z', 'z') 1
('i', 'l', 'p') 1
('uj', 'z', 'v') 1
('v', 'vn', 'u') 1
('d', 'r', 'nrt') 1
('v', 'n', 'nz') 1
('t', 'v', 'l') 1
('ad', 'p', 'r') 1
('ns', 'v', 'n') 1
('z', 'r', 'd') 1
('v', 'c', 'm') 1
('ul', 'ns', 'ns') 1
('v', 'j', 'uj') 1
('c', 'l', 'r') 1
('a', 'uj', 'c') 1
('a', 'r', 'm') 1
('zg', 'n', 'm') 1
('n', 'p', 'b') 1
('v', 'a', 'zg') 1
('y', 'r', 'a') 1
('n', 'zg', 'i') 1
('v', 'i', 'v') 1
('m', 'r', 'n') 1
('zg', 'l', 'p') 1
('p', 'd', 'i') 1
('p', 's', 'nz') 1
('s', 'c', 'm') 1
('zg', 'f', 'r') 1
('r', 'zg', 'nz') 1
('n', 'ns', 'u') 1
('q', 'n', 'ul') 1
('ul', 'p', 'v') 1
('r', 'd', 'ud') 1
('r', 'f', 'u') 1
('q', 'r', 'c') 1
('ns', 'c', 'a') 1
('c', 'a', 'c') 1
('v', 'b', 'n') 1
('c', 'd', 'uv') 1
('v', 'c', 'ns') 1
('uj', 'n', 'ng') 1
('t', 'ad', 'uv') 1
('uj', 'nr', 'uj') 1
('v', 'r', 'z') 1
('r', 'i', 'k') 1
('zg', 'i', 'v') 1
('r', 'd', 'vg') 1
('v', 'n', 'vn') 1
('b', 'l', 'c') 1
('m', 'n', 'z') 1
('s', 'f', 'v') 1
('n', 'ng', 'v') 1
('c', 'z', 'i') 1
('ul', 'v', 'p') 1
('r', 'ul', 'c') 1
('c', 'm', 'nr') 1
('ad', 'a', 'uj') 1
('rr', 'v', 'ul') 1
('zg', 'nr', 'r') 1
('i', 'y', 'm') 1
('vn', 'n', 'ug') 1
('u', 'r', 'n') 1
('n', 'k', 'n') 1
('n', 'uj', 'z') 1
('v', 'm', 'f') 1
('i', 'm', 'd') 1
('v', 'ns', 'a') 1
('v', 'uj', 't') 1
('t', 'n', 'p') 1
('nr', 'n', 'm') 1
('j', 'm', 'n') 1
('d', 'zg', 'm') 1
('uj', 'ns', 'r') 1
('u', 'v', 'n') 1
('r', 'y', 'r') 1
('r', 'df', 'p') 1
('c', 'r', 'u') 1
('n', 'd', 'l') 1
('v', 'p', 's') 1
('d', 'i', 'n') 1
('d', 'vg', 'r') 1
('uj', 'n', 'vg') 1
('c', 'v', 't') 1
('u', 'l', 'r') 1
('n', 'eng', 'r') 1
('n', 'v', 'y') 1
('v', 'u', 'uj') 1
('n', 'n', 't') 1
('v', 'ad', 'uv') 1
('d', 'm', 't') 1
('m', 'n', 'nz') 1
('uv', 'v', 'u') 1
('n', 'z', 'p') 1
('m', 't', 'v') 1
('s', 'n', 'ud') 1
('v', 'uv', 'n') 1
('d', 'r', 'ug') 1
('ns', 'n', 't') 1
('l', 'p', 'r') 1
('vd', 'ul', 'm') 1
('nr', 'l', 'zg') 1
('ul', 'n', 'vn') 1
('uj', 'r', 'l') 1
('n', 'ug', 'x') 1
('d', 't', 'c') 1
('r', 'd', 'vn') 1
('y', 'c', 'd') 1
('nr', 'n', 'nr') 1
('r', 'ul', 'p') 1
('zg', 'm', 'p') 1
('r', 'l', 'zg') 1
('vn', 'c', 'ad') 1
('m', 'ul', 'a') 1
('m', 'c', 'm') 1
('uj', 'vn', 'q') 1
('p', 'eng', 'c') 1
('vn', 'r', 'uj') 1
('s', 'nz', 'n') 1
('a', 'v', 'a') 1
('d', 'ug', 'r') 1
('q', 'n', 'r') 1
('v', 'e', 'b') 1
('ns', 'n', 'f') 1
('uj', 'd', 'zg') 1
('p', 'nt', 'n') 1
('i', 'c', 's') 1
('v', 'n', 'yg') 1
('z', 'v', 'm') 1
('m', 'q', 'n') 1
('zg', 'r', 's') 1
('f', 'vn', 'ud') 1
('vg', 'ul', 'm') 1
('ng', 'ng', 'd') 1
('v', 'vn', 'r') 1
('m', 'n', 'e') 1
('uj', 's', 'r') 1
('r', 'uj', 'i') 1
('uj', 'n', 'k') 1
('a', 'c', 'zg') 1
('ul', 't', 'uj') 1
('vn', 'n', 'd') 1
('z', 'uj', 'v') 1
('uv', 'v', 'an') 1
('e', 'd', 'v') 1
('an', 'ad', 'v') 1
('s', 'd', 'ad') 1
('uj', 'nz', 'p') 1
('r', 'zg', 'n') 1
('m', 'ad', 'd') 1
('m', 'p', 't') 1
('a', 'v', 'ug') 1
('v', 'an', 'c') 1
('r', 'uv', 'n') 1
('nr', 'u', 'd') 1
('uj', 'eng', 'x') 1
('v', 'uj', 'vg') 1
('uv', 'n', 'n') 1
('x', 'x', 'n') 1
('d', 'n', 'n') 1
('a', 'v', 't') 1
('t', 'a', 'uj') 1
('zg', 'c', 'm') 1
('d', 'uj', 's') 1
('r', 'z', 'uj') 1
('v', 'c', 'u') 1
('v', 'm', 'vg') 1
('ul', 'vn', 'v') 1
('uj', 'a', 'r') 1
('v', 'a', 'c') 1
('n', 'v', 'u') 1
('d', 'vn', 'uj') 1
('e', 'n', 'v') 1
('x', 'eng', 'r') 1
('n', 'ud', 'z') 1
('ul', 'i', 'uj') 1
('vg', 'p', 'r') 1
('uj', 'nr', 'c') 1
('uj', 'r', 'f') 1
('n', 'i', 'y') 1
('vn', 'n', 'n') 1
('l', 'p', 'v') 1
('v', 'uj', 'ul') 1
('v', 'm', 'nz') 1
('n', 'f', 's') 1
('ng', 'v', 'v') 1
('m', 'm', 'nr') 1
('v', 'c', 'eng') 1
('nt', 'n', 'uj') 1
('m', 'f', 'r') 1
('eng', 'd', 'v') 1
('b', 'm', 'r') 1
('d', 'p', 'f') 1
('ug', 'ul', 'n') 1
('c', 'nz', 'd') 1
('a', 'v', 'zg') 1
('x', 'n', 'i') 1
('l', 'r', 'p') 1
('ul', 'm', 'uj') 1
('n', 'nz', 'c') 1
('n', 'uj', 'i') 1
('r', 'n', 's') 1
('d', 'nz', 'n') 1
('a', 'a', 'n') 1
('n', 'nr', 'i') 1
('c', 's', 'a') 1
('z', 'n', 'v') 1
('zg', 'nrt', 'uv') 1
('d', 'ul', 'y') 1
('v', 'ul', 'an') 1
('r', 'p', 't') 1
('v', 'p', 'j') 1
('a', 'u', 'd') 1
('d', 'a', 'f') 1
('c', 'v', 'zg') 1
('t', 'ul', 'i') 1
('x', 'nr', 'r') 1
('v', 'vn', 'ad') 1
('ul', 'a', 'd') 1
('nr', 'f', 'v') 1
('ns', 'zg', 'n') 1
('y', 't', 'y') 1
('eng', 'v', 't') 1
('zg', 'l', 'x') 1
('n', 'nr', 'p') 1
('n', 'vg', 'ul') 1
('yg', 'm', 'v') 1
('ns', 'uj', 'y') 1
('nz', 'r', 'd') 1
('f', 'uj', 'm') 1
('d', 'ug', 'l') 1
('p', 'nr', 'c') 1
('n', 'ad', 'n') 1
('c', 'c', 'p') 1
('n', 'p', 'c') 1
('n', 'vg', 'v') 1
('uj', 'vn', 'n') 1
('f', 'ns', 'd') 1
('r', 's', 'y') 1
('p', 'u', 'v') 1
('a', 'd', 'm') 1
('uj', 'y', 'p') 1
('f', 'd', 'n') 1
('t', 'f', 'n') 1
('p', 'a', 'p') 1
('r', 'i', 'p') 1
('v', 'ad', 'a') 1
('s', 'd', 'n') 1
('ul', 'm', 'l') 1
('zg', 'v', 'n') 1
('f', 'n', 'ul') 1
('a', 'ul', 'a') 1
('n', 'l', 'm') 1
('uj', 'a', 'zg') 1
('ul', 'df', 'p') 1
('r', 'f', 'uj') 1
('r', 'f', 'r') 1
('r', 'a', 'u') 1
('m', 'd', 'r') 1
('d', 'h', 'c') 1
('d', 'nz', 'uj') 1
('u', 'c', 'f') 1
('ul', 'c', 'l') 1
('zg', 'ns', 'a') 1
('v', 'p', 'l') 1
('n', 'd', 'ns') 1
('p', 'r', 't') 1
('l', 'c', 't') 1
('ng', 'p', 'r') 1
('d', 'n', 'uv') 1
('ul', 'd', 'p') 1
('p', 'a', 'r') 1
('v', 'a', 'r') 1
('m', 'nr', 'uj') 1
('f', 'c', 'v') 1
('uj', 'a', 'c') 1
('a', 'a', 'c') 1
('p', 'v', 'l') 1
('v', 'uj', 'l') 1
('j', 'uj', 'n') 1
('ul', 'r', 'a') 1
('s', 'n', 'v') 1
('n', 'c', 'nz') 1
('d', 'n', 'tg') 1
('r', 'r', 'l') 1
('l', 'ng', 'v') 1
('c', 'v', 'l') 1
('t', 'l', 'd') 1
('n', 'v', 'a') 1
('uj', 'v', 'ng') 1
('yg', 'd', 'n') 1
('ad', 'n', 'ng') 1
('c', 'a', 'zg') 1
('a', 'm', 'uj') 1
('ud', 'v', 'q') 1
('c', 'l', 'n') 1
('z', 'v', 'c') 1
('v', 'v', 'vn') 1
('v', 'ug', 'r') 1
('vn', 'q', 'c') 1
('uj', 's', 'y') 1
('ad', 'v', 'zg') 1
('ul', 'n', 'u') 1
('d', 'a', 'z') 1
('c', 'm', 'r') 1
('uj', 'ns', 'n') 1
('c', 'n', 'f') 1
('a', 'v', 'c') 1
('v', 'm', 'vn') 1
('v', 'nrt', 'uj') 1
('a', 'b', 'uj') 1
('c', 'p', 's') 1
('v', 'r', 'q') 1
('a', 'uj', 'nr') 1
('n', 'n', 'i') 1
('u', 'nr', 'n') 1
('n', 'r', 'ns') 1
('m', 'm', 'o') 1
('p', 'b', 'n') 1
('uv', 'm', 'n') 1
('d', 'ul', 'v') 1
('u', 'd', 'm') 1
('zg', 'd', 'n') 1
('d', 'zg', 'vn') 1
('m', 'nz', 'v') 1
('m', 'a', 'r') 1
('n', 'r', 'vn') 1
('uj', 't', 'd') 1
('v', 'nr', 'r') 1
('n', 'm', 'ns') 1
('p', 'r', 'i') 1
('p', 'v', 'm') 1
('n', 'r', 'zg') 1
('b', 'v', 'v') 1
('ud', 'z', 'v') 1
('uv', 'm', 'i') 1
('n', 'vd', 'ul') 1
('l', 'x', 'd') 1
('x', 'x', 'v') 1
('d', 'c', 't') 1
('v', 'vg', 'n') 1
('v', 'vn', 'd') 1
('r', 'm', 'm') 1
('t', 'c', 'c') 1
('m', 'q', 'ul') 1
('t', 'r', 'c') 1
('q', 'i', 'uv') 1
('c', 'b', 'm') 1
('nr', 'x', 'nr') 1
('f', 'm', 'm') 1
('ul', 'q', 'v') 1
('f', 'uj', 'x') 1
('r', 'v', 'j') 1
('uv', 'p', 's') 1
('v', 'ul', 'y') 1
('uj', 'v', 'f') 1
('r', 'c', 'c') 1
('v', 'ns', 'r') 1
('p', 'm', 'f') 1
('r', 'p', 'u') 1
('f', 'l', 'l') 1
('n', 'eng', 'n') 1
('q', 'r', 'a') 1
('o', 'v', 'c') 1
('n', 'ng', 'ng') 1
('m', 'c', 'p') 1
('q', 't', 'n') 1
('ad', 'v', 'd') 1
('b', 'uj', 'l') 1
('r', 'vn', 'ul') 1
('r', 'c', 'x') 1
('n', 'b', 'n') 1
('nr', 'a', 'p') 1
('n', 'm', 'ul') 1
('d', 'r', 't') 1
('r', 'i', 'm') 1
('ad', 'd', 'p') 1
('m', 'a', 'p') 1
('uj', 'd', 'r') 1
('n', 'an', 'uj') 1
('r', 'd', 'zg') 1
('l', 'n', 'yg') 1
('r', 'p', 'uj') 1
('r', 'l', 'l') 1
('r', 'vg', 'ul') 1
('a', 'nr', 'r') 1
('f', 'f', 'v') 1
('nrt', 'uj', 'a') 1
('f', 'vn', 'd') 1
('n', 'y', 'n') 1
('p', 'ad', 'uj') 1
('n', 'nz', 'v') 1
('vg', 'ng', 'd') 1
('v', 'uj', 'z') 1
('v', 'ns', 'zg') 1
('q', 'z', 'n') 1
('ul', 'ng', 'r') 1
('f', 'a', 'uv') 1
('a', 'uv', 'r') 1
('z', 'uv', 'd') 1
('u', 'c', 'd') 1
('uj', 'nz', 'd') 1
('z', 'v', 'd') 1
('c', 'u', 'a') 1
('f', 'v', 'l') 1
('v', 'n', 'l') 1
('n', 'l', 'n') 1
('nrt', 'uj', 'v') 1
('p', 'rr', 'vn') 1
('uj', 'v', 'uj') 1
('n', 'c', 'b') 1
('m', 'n', 'y') 1
('zg', 'v', 'm') 1
('ns', 'vn', 'r') 1
('d', 'm', 'a') 1
('ul', 'r', 'p') 1
('d', 'm', 'r') 1
('uj', 'n', 'vd') 1
('nrt', 'v', 'uj') 1
('ug', 'm', 'ul') 1
('y', 'r', 'n') 1
('uj', 'r', 'q') 1
('d', 'l', 'a') 1
('r', 'vn', 'c') 1
('a', 'p', 'ns') 1
('p', 'v', 'nr') 1
('d', 'nr', 'r') 1
('m', 'b', 'uj') 1
('f', 'r', 'q') 1
('f', 't', 'r') 1
('vn', 'ad', 'uj') 1
('nr', 'd', 'm') 1
('vn', 'ud', 'd') 1
('p', 'ns', 'c') 1
('v', 'nr', 'm') 1
('i', 'd', 'd') 1
('z', 'c', 'p') 1
('ul', 'a', 'v') 1
('v', 'ns', 'vn') 1
('d', 'c', 'z') 1
('n', 'uv', 'vn') 1
('p', 'f', 'n') 1
('ul', 'r', 'b') 1
('r', 'nr', 'u') 1
('nr', 'd', 'ul') 1
('q', 'v', 'p') 1
('d', 'mq', 'n') 1
('i', 'v', 'u') 1
('s', 'a', 'uj') 1
('z', 'm', 'uj') 1
('v', 'n', 'uv') 1
('ul', 'a', 'zg') 1
('d', 'r', 'y') 1
('n', 'v', 'b') 1
('f', 'r', 'zg') 1
('r', 'l', 'r') 1
('t', 'v', 'i') 1
('r', 'v', 'ng') 1
('a', 'ul', 'd') 1
('d', 'd', 'i') 1
('l', 'n', 'ul') 1
('v', 'd', 'uv') 1
('r', 'zg', 'r') 1
('p', 'n', 'i') 1
('u', 'm', 'c') 1
('nz', 'c', 'p') 1
('l', 'l', 'v') 1
('v', 'r', 'nrt') 1
('v', 't', 'f') 1
('ul', 'q', 'l') 1
('a', 'zg', 'v') 1
('nz', 'd', 'a') 1
('r', 't', 'c') 1
('x', 'v', 'm') 1
('d', 'nz', 'd') 1
('j', 'r', 'v') 1
('c', 'v', 'ud') 1
('n', 'y', 'r') 1
('ul', 'eng', 'q') 1
('v', 'm', 'p') 1
('vn', 'b', 'uj') 1
('v', 'i', 'uv') 1
('ug', 'uj', 'r') 1
('v', 'nr', 'd') 1
('a', 'y', 'd') 1
('f', 'n', 'm') 1
('d', 'r', 'f') 1
('s', 'r', 'd') 1
('ns', 'r', 'd') 1
('u', 'nr', 'v') 1
('m', 'n', 'u') 1
('a', 'a', 'uj') 1
('t', 'y', 'n') 1
('r', 'v', 'vg') 1
('zg', 'd', 'ul') 1
('r', 'y', 'c') 1
('y', 'v', 'm') 1
('h', 'c', 'n') 1
('r', 'i', 'd') 1
('n', 't', 'd') 1
('v', 'zg', 's') 1
('nr', 'a', 'uv') 1
('n', 'yg', 'ng') 1
('j', 'n', 'm') 1
('c', 'ns', 'f') 1
('n', 'z', 'z') 1
('ug', 'r', 'a') 1
('t', 'd', 'm') 1
('v', 'l', 'n') 1
('a', 'u', 'r') 1
('ns', 'nrt', 'k') 1
('m', 'l', 'uv') 1
('m', 'a', 'm') 1
('nrt', 'k', 'uj') 1
('r', 'm', 'l') 1
('i', 'a', 'uj') 1
('nr', 'v', 'a') 1
('y', 't', 'r') 1
('uv', 'v', 'd') 1
('ul', 'an', 'p') 1
('ul', 'v', 'd') 1
('uv', 'p', 'nr') 1
('uj', 'a', 'vn') 1
('v', 'x', 'v') 1
('r', 'ud', 'd') 1
('d', 'v', 's') 1
('zg', 'r', 'r') 1
('nr', 'd', 'r') 1
('d', 'd', 'nr') 1
('y', 'c', 'f') 1
('vn', 'm', 'x') 1
('y', 'o', 'uj') 1
('n', 'ns', 'n') 1
('ns', 'p', 'v') 1
('m', 'x', 'eng') 1
('v', 'ns', 'e') 1
('c', 'p', 'd') 1
('d', 'p', 'nt') 1
('n', 'n', 'x') 1
('v', 'nr', 'ul') 1
('t', 'm', 'vg') 1
('b', 'uj', 'd') 1
('uv', 'd', 'mq') 1
('l', 'uj', 'c') 1
('c', 'n', 'y') 1
('m', 'a', 'vn') 1
('n', 'c', 'zg') 1
('p', 's', 'r') 1
('r', 'uj', 't') 1
('nr', 'd', 'n') 1
('d', 'vd', 'uv') 1
('zg', 'v', 'vn') 1
('i', 'n', 'n') 1
('p', 's', 'uj') 1
('n', 'uj', 'y') 1
('ud', 'm', 'uj') 1
('ns', 'v', 'ul') 1
('d', 'u', 'r') 1
('f', 'u', 'r') 1
('r', 'c', 'zg') 1
('p', 'l', 'd') 1
('n', 'y', 'v') 1
('r', 'i', 'c') 1
('r', 'd', 'vd') 1
('x', 'l', 'uj') 1
('c', 'f', 'm') 1
('r', 'i', 'r') 1
('d', 'z', 'uj') 1
('f', 'a', 'r') 1
('ng', 'uj', 'm') 1
('m', 'z', 'uj') 1
('d', 't', 'v') 1
('v', 'q', 'p') 1
('v', 'v', 'ud') 1
('q', 'v', 'r') 1
('d', 'y', 'd') 1
('m', 'l', 'v') 1
('vg', 'n', 'n') 1
('n', 'p', 's') 1
('p', 'n', 'q') 1
('t', 'm', 'v') 1
('n', 'r', 'uv') 1
('ad', 'd', 'd') 1
('eng', 'x', 'eng') 1
('y', 'uj', 'v') 1
('v', 'v', 'nr') 1
('uj', 'l', 'v') 1
('v', 'n', 'eng') 1
('l', 'd', 'i') 1
('r', 'ug', 'ul') 1
('ns', 'uv', 'v') 1
('l', 'm', 'v') 1
('c', 'd', 'r') 1
('n', 'n', 'ul') 1
('v', 'ad', 'uj') 1
('a', 'uv', 'd') 1
('ul', 'i', 'p') 1
('v', 'zg', 'l') 1
('n', 'f', 'f') 1
('r', 's', 'n') 1
('v', 'l', 'uv') 1
('vn', 'm', 'd') 1
('v', 'y', 'c') 1
('ns', 'a', 'r') 1
('r', 'l', 'uv') 1
('m', 'p', 'ns') 1
('v', 'v', 'u') 1
('nr', 'c', 'p') 1
('v', 'c', 'nz') 1
('vn', 'ul', 'r') 1
('d', 'an', 'p') 1
('v', 'r', 'ad') 1
('n', 's', 'n') 1
('d', 'ul', 'p') 1
('v', 'ul', 'ng') 1
('zg', 'c', 'd') 1
('ns', 'r', 'c') 1
('z', 'v', 'n') 1
('f', 's', 'a') 1
('v', 'c', 'zg') 1
('n', 'u', 'l') 1
('uj', 'v', 'a') 1
('vn', 'd', 'vn') 1
('r', 'uj', 'eng') 1
('f', 'ad', 'v') 1
('u', 'v', 'l') 1
('v', 'd', 'u') 1
('c', 'r', 'vd') 1
('i', 'p', 'n') 1
('zg', 't', 'l') 1
('d', 'i', 'uv') 1
('v', 't', 'a') 1
('ug', 'ul', 'r') 1
('m', 'v', 'a') 1
('an', 'uj', 'v') 1
('ns', 'ns', 'm') 1
('nz', 'v', 'ul') 1
('vn', 'n', 'c') 1
('r', 'p', 'f') 1
('uj', 'n', 'ad') 1
('t', 'u', 'v') 1
('uj', 'ns', 'yg') 1
('nr', 'uj', 'l') 1
('r', 'l', 'a') 1
('p', 'n', 'ad') 1
('d', 'ul', 'm') 1
('uj', 'm', 'r') 1
('t', 'v', 'a') 1
('v', 'nr', 'c') 1
('c', 'zg', 'n') 1
('yg', 'r', 'n') 1
('a', 'v', 's') 1
('r', 's', 'r') 1
('v', 'ns', 'n') 1
('v', 'j', 'v') 1
('r', 'r', 'ul') 1
('n', 'n', 'eng') 1
('i', 'p', 'd') 1
('l', 'f', 'z') 1
('eng', 'n', 'b') 1
('f', 'd', 'uj') 1
('yg', 'ng', 'n') 1
('ng', 'r', 'r') 1
('l', 'uj', 'r') 1
('zg', 'n', 'd') 1
('ns', 'e', 'a') 1
('ug', 'r', 'ad') 1
('v', 'l', 'v') 1
('r', 'n', 'ns') 1
('v', 'd', 'vn') 1
('l', 'c', 'v') 1
('r', 'c', 'a') 1
('f', 'nr', 'uj') 1
('ul', 't', 'ad') 1
('q', 'c', 'n') 1
('i', 'd', 'p') 1
('d', 'n', 'y') 1
('nr', 'c', 'd') 1
('yg', 'r', 'uj') 1
('a', 'uj', 'nz') 1
('q', 'l', 'v') 1
('v', 'r', 'ud') 1
('n', 'r', 'r') 1
('r', 'a', 'a') 1
('o', 'o', 'v') 1
('f', 'v', 'an') 1
('c', 'm', 'uj') 1
('v', 'f', 'nr') 1
('i', 'v', 'a') 1
('n', 'nr', 'vn') 1
('v', 'q', 'z') 1
('a', 'l', 'nr') 1
('m', 'vg', 'ng') 1
('p', 'vn', 'f') 1
('n', 'n', 'y') 1
('d', 'v', 'ns') 1
('u', 'r', 'l') 1
('p', 'j', 'n') 1
('n', 't', 't') 1
('v', 'q', 'a') 1
('p', 'v', 'p') 1
('i', 'v', 'ul') 1
('yg', 'v', 'uj') 1
('q', 'v', 't') 1
('vd', 'uv', 'v') 1
('f', 'n', 'n') 1
('a', 'f', 'r') 1
('b', 'a', 'uj') 1
('r', 'zg', 'ns') 1
('ud', 'i', 'c') 1
('t', 'r', 'nr') 1
('uj', 't', 'v') 1
('v', 'v', 'nrt') 1
('n', 'v', 'vn') 1
('rr', 'vn', 'd') 1
('c', 'ng', 'y') 1
('v', 'm', 'ad') 1
('n', 'ul', 'n') 1
('u', 'uj', 'n') 1
('t', 'c', 'n') 1
('u', 'vn', 'v') 1
('v', 'l', 'p') 1
('v', 'n', 'ad') 1
('p', 'd', 'r') 1
('n', 'mq', 'p') 1
('t', 'v', 'ul') 1
('t', 'b', 'n') 1
('f', 'n', 'uv') 1
('e', 'r', 'vn') 1
('m', 'yg', 'v') 1
('c', 'd', 'm') 1
('uj', 'c', 'd') 1
('v', 'i', 'nr') 1
('q', 'p', 'r') 1
('v', 'ul', 'i') 1
('r', 'p', 'nz') 1
('uj', 'l', 'zg') 1
('v', 'v', 's') 1
('p', 'r', 'zg') 1
('ul', 'l', 'n') 1
('v', 'nz', 'v') 1
('n', 'c', 'a') 1
('uj', 'mq', 'r') 1
('zg', 'n', 'p') 1
('y', 'v', 'n') 1
('v', 'nz', 'ul') 1
('e', 'l', 'r') 1
('yg', 'd', 'uj') 1
('b', 'n', 'n') 1
('n', 'd', 'z') 1
('uj', 'a', 'm') 1
('r', 'uj', 'nr') 1
('l', 'vn', 'uj') 1
('v', 'd', 'ng') 1
('mq', 'v', 'v') 1
('v', 'vn', 'b') 1
('n', 'nr', 'a') 1
('vn', 'd', 'c') 1
('l', 'a', 'n') 1
('ul', 'm', 'z') 1
('vn', 'n', 'v') 1
('p', 'vn', 'v') 1
('e', 'r', 'v') 1
('f', 'n', 'i') 1
('v', 'an', 'uj') 1
('c', 'nz', 'r') 1
('c', 'a', 'n') 1
('t', 't', 'p') 1
('r', 'p', 'd') 1
('x', 'm', 'm') 1
('ul', 'x', 'zg') 1
('c', 'nz', 'uj') 1
('d', 'm', 'uj') 1
('n', 'e', 'v') 1
('uj', 'i', 'd') 1
('u', 'j', 'm') 1
('d', 'c', 'a') 1
('nt', 'n', 'vn') 1
